match_id,team1,team2,team1_score,team2_score,winner,status,event,tournament
441718,Shopify Rebellion Black,QoR,2,0,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
440670,9z Team,OXEN,0,2,,Completed,ACE Masters–Winner's (B),Challengers 2025: LATAM South ACE Stage 1
441716,Cubert Academy,SaD Esports,2,0,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
441717,TSM,Trust In Plug,2,1,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
440665,LEVIATÁN Academy,Zen eSports,2,0,,Completed,ACE Masters–Winner's (A),Challengers 2025: LATAM South ACE Stage 1
431431,ZOL Esports,Team Secret Academy,2,1,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 1
431430,NAOS,RRQ Academy,2,0,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 1
438167,RIDDLE ORDER,Murash Gaming,2,1,,Completed,Main Stage–Upper Quarterfinals,Challengers 2025: Japan Split 1
438166,BC SWELL,SCARZ,0,2,,Completed,Main Stage–Upper Quarterfinals,Challengers 2025: Japan Split 1
440654,Contra,E-Xolos LAZER,0,2,,Completed,ACE Masters–Winner's (B),Challengers 2025: LATAM North ACE Stage 1
441715,Winthrop University,Ambrosia,2,1,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
441714,Nightblood Gaming,Shopify Rebellion Gold,2,1,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
440649,FUEGO,AB3 Esports,2,0,,Completed,ACE Masters–Winner's (A),Challengers 2025: LATAM North ACE Stage 1
441712,RANKERS,Burger Boyz,2,0,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
441713,M80,YFP,2,0,,Completed,Swiss Stage–Round 2,Challengers 2025: North America ACE Stage 1
435501,UCAM Esports Club,NOVO Esports,2,0,,Completed,Regular Season–Day 7,Challengers 2025: Spain Rising Split 1
435499,KOI Fénix,Ramboot Club,2,0,,Completed,Regular Season–Day 7,Challengers 2025: Spain Rising Split 1
435500,Barça eSports,HGE Esport,1,1,,Completed,Regular Season–Day 7,Challengers 2025: Spain Rising Split 1
435502,Falke Esports,ZETA Gaming,2,0,,Completed,Regular Season–Day 7,Challengers 2025: Spain Rising Split 1
435503,DNSTY,KPI Gaming,1,1,,Completed,Regular Season–Day 7,Challengers 2025: Spain Rising Split 1
431429,KIMMY KITTENS,Xipto Esports,2,0,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 1
431428,FULL SENSE,The MongolZ,2,0,,Completed,Group Stage–Week 4,Challengers 2025: Southeast Asia Split 1
428010,LOUD,KRÜ Esports,0,2,,Completed,Main Event–Lower Round 3,VCT 2025: Americas Kickoff
428009,LEVIATÁN,MIBR,1,2,,Completed,Main Event–Lower Round 3,VCT 2025: Americas Kickoff
435498,Ramboot Club,DNSTY,0,2,,Completed,Regular Season–Day 6,Challengers 2025: Spain Rising Split 1
434185,Galatasaray Esports,Eternal Fire,11,13,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
435494,HGE Esport,Falke Esports,1,1,,Completed,Regular Season–Day 6,Challengers 2025: Spain Rising Split 1
435497,NOVO Esports,KOI Fénix,2,0,,Completed,Regular Season–Day 6,Challengers 2025: Spain Rising Split 1
434184,BBL PCIFIC,Galakticos,13,1,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
442292,Metizport,Team Liquid Academy,1,2,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: NORTH//EAST Split 1
434183,Fire Flux Vatangame,S2G Esports,13,7,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
433492,CICADAS Gaming,KCORP Blue Stars,2,3,,Completed,Groups Phase–Play-Ins,Challengers 2025: France Revolution Split 1
435495,ZETA Gaming,UCAM Esports Club,0,2,,Completed,Regular Season–Day 6,Challengers 2025: Spain Rising Split 1
435496,KPI Gaming,Barça eSports,0,2,,Completed,Regular Season–Day 6,Challengers 2025: Spain Rising Split 1
442075,Permitta Unicorns,ALTERNATE aTTaX,2,3,,Completed,Swiss Stage–Relegation Decider,Challengers 2025: DACH Evolution Split 1
434182,İstanbul Wildcats,Digital Athletics,13,10,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
442291,Enterprise Esports,Zero Tenacity,0,2,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: NORTH//EAST Split 1
434181,S2G Esports,Fenerbahçe Esports,9,13,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
430533,Gen.G,DetonatioN FocusMe,2,0,,Completed,Main Event–Lower Round 3,VCT 2025: Pacific Kickoff
430532,TALON,Nongshim RedForce,2,1,,Completed,Main Event–Lower Round 3,VCT 2025: Pacific Kickoff
428008,NRG,KRÜ Esports,1,2,,Completed,Main Event–Lower Round 2,VCT 2025: Americas Kickoff
428007,Evil Geniuses,MIBR,0,2,,Completed,Main Event–Lower Round 2,VCT 2025: Americas Kickoff
442074,FOKUS,XPERION NXT,2,0,,Completed,Swiss Stage–Round 3,Challengers 2025: DACH Evolution Split 1
434180,Papara SuperMassive,Eternal Fire,11,13,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
442290,SweetNsour,EXO Clan,2,0,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: NORTH//EAST Split 1
434179,Galatasaray Esports,Digital Athletics,13,2,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
434178,Eternal Fire,İstanbul Wildcats,11,13,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
433491,Zerance,Siko Esports,0,3,,Completed,Groups Phase–Play-Ins,Challengers 2025: France Revolution Split 1
442073,CGN Esports,TeamOrangeGaming,2,1,,Completed,Swiss Stage–Round 3,Challengers 2025: DACH Evolution Split 1
434177,BBL PCIFIC,Fenerbahçe Esports,13,8,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
442289,děti ulice,Szach Mat,1,2,,Completed,Playoffs–Upper Quarterfinals,Challengers 2025: NORTH//EAST Split 1
434176,Fire Flux Vatangame,Galakticos,7,13,,Completed,League Phase–Week 3,Challengers 2025: Türkiye Birlik Kickoff
430531,DetonatioN FocusMe,Paper Rex,2,0,,Completed,Main Event–Lower Round 2,VCT 2025: Pacific Kickoff
430530,Nongshim RedForce,Rex Regum Qeon,2,1,,Completed,Main Event–Lower Round 2,VCT 2025: Pacific Kickoff
428000,G2 Esports,LEVIATÁN,2,0,,Completed,Main Event–Upper Semifinals,VCT 2025: Americas Kickoff
427999,LOUD,Sentinels,1,2,,Completed,Main Event–Upper Semifinals,VCT 2025: Americas Kickoff
429398,BBL Esports,Team Liquid,1,2,,Completed,Main Event–Lower Round 3,VCT 2025: EMEA Kickoff
429397,FUT Esports,FNATIC,2,0,,Completed,Main Event–Lower Round 3,VCT 2025: EMEA Kickoff
430523,Gen.G,DRX,0,2,,Completed,Main Event–Upper Semifinals,VCT 2025: Pacific Kickoff
430522,T1,TALON,2,1,,Completed,Main Event–Upper Semifinals,VCT 2025: Pacific Kickoff
440669,ShindeN,OXEN,0,2,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM South ACE Stage 1
429396,GIANTX,Team Liquid,0,2,,Completed,Main Event–Lower Round 2,VCT 2025: EMEA Kickoff
440668,Rebirth Esports,9z Team,1,2,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM South ACE Stage 1
442066,Zero Tenacity,Pixel Lumina,2,1,,Completed,Upper Swiss Phase–Round 5,Challengers 2025: NORTH//EAST Split 1
429395,Gentle Mates,FNATIC,0,2,,Completed,Main Event–Lower Round 2,VCT 2025: EMEA Kickoff
442064,WYLDE,Team Liquid Academy,0,2,,Completed,Upper Swiss Phase–Round 5,Challengers 2025: NORTH//EAST Split 1
442065,unsigned,EXO Clan,0,2,,Completed,Upper Swiss Phase–Round 5,Challengers 2025: NORTH//EAST Split 1
438165,REJECT,ZETA DIVISION Academy,2,1,,Completed,Main Stage–Upper Round 1,Challengers 2025: Japan Split 1
431427,Z11,TALON Academy,1,2,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 1
438164,Sengoku Gaming,FENNEL,1,2,,Completed,Main Stage–Upper Round 1,Challengers 2025: Japan Split 1
440653,Chivas Esports,E-Xolos LAZER,0,2,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM North ACE Stage 1
440652,Contra,FUSION,2,0,,Completed,ACE Masters–Opening (B),Challengers 2025: LATAM North ACE Stage 1
429387,FUT Esports,Team Vitality,0,2,,Completed,Main Event–Upper Semifinals,VCT 2025: EMEA Kickoff
441779,EXO Clan,ESC Gaming,2,0,,Completed,Upper Swiss Phase–Round 4,Challengers 2025: NORTH//EAST Split 1
441778,Pixel Lumina,Formulation Gaming,2,1,,Completed,Upper Swiss Phase–Round 4,Challengers 2025: NORTH//EAST Split 1
441780,HAVU Gaming,Team Liquid Academy,0,2,,Completed,Upper Swiss Phase–Round 4,Challengers 2025: NORTH//EAST Split 1
429388,BBL Esports,Team Heretics,0,2,,Completed,Main Event–Upper Semifinals,VCT 2025: EMEA Kickoff
441775,Szach Mat,WYLDE,2,0,,Completed,Upper Swiss Phase–Round 4,Challengers 2025: NORTH//EAST Split 1
441776,Enterprise Esports,Zero Tenacity,2,1,,Completed,Upper Swiss Phase–Round 4,Challengers 2025: NORTH//EAST Split 1
441777,unsigned,děti ulice,0,2,,Completed,Upper Swiss Phase–Round 4,Challengers 2025: NORTH//EAST Split 1
431425,ZOL Esports,Alter Ego,0,2,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 1
431424,RRQ Academy,Xipto Esports,2,0,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 1
438163,Murash Gaming,DFM Academy,2,0,,Completed,Main Stage–Upper Round 1,Challengers 2025: Japan Split 1
438162,SCARZ,CREST GAMING Zst,2,1,,Completed,Main Stage–Upper Round 1,Challengers 2025: Japan Split 1
439203,YFP,Nightblood Gaming,2,1,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
439202,SaD Esports,QoR,2,1,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
439196,M80,Hakikimori,2,0,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
439201,Ambrosia,Cubert Academy,0,2,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
440664,Aura,Nottingham Miedo,2,1,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM South ACE Stage 1
440663,Las Cabras,LEVIATÁN Academy,0,2,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM South ACE Stage 1
441495,Szach Mat,Metizport,0,2,,Completed,Upper Swiss Phase–Round 3,Challengers 2025: NORTH//EAST Split 1
441496,unsigned,SweetNsour,0,2,,Completed,Upper Swiss Phase–Round 3,Challengers 2025: NORTH//EAST Split 1
441493,NOM Esports,EXO Clan,0,2,,Completed,Upper Swiss Phase–Round 3,Challengers 2025: NORTH//EAST Split 1
441494,NXT,HAVU Gaming,0,2,,Completed,Upper Swiss Phase–Round 3,Challengers 2025: NORTH//EAST Split 1
431423,NAOS,The MongolZ,2,0,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 1
431421,TALON Academy,Team Secret Academy,2,1,,Completed,Group Stage–Week 3,Challengers 2025: Southeast Asia Split 1
439199,RANKERS,Blue Otter,2,1,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
440648,Six Karma,AB3 Esports,0,2,,Completed,ACE Masters–Opening (A),Challengers 2025: LATAM North ACE Stage 1
439198,Trust In Plug,Shopify Rebellion Gold,2,0,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
439197,Shopify Rebellion Black,Burger Boyz,1,2,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
439200,TSM,Winthrop University,2,0,,Completed,Swiss Stage–Round 1,Challengers 2025: North America ACE Stage 1
435490,KOI Fénix,ZETA Gaming,2,0,,Completed,Regular Season–Day 5,Challengers 2025: Spain Rising Split 1
441264,Team Liquid Academy,Zero Tenacity,8,13,,Completed,Upper Swiss Phase–Round 3 (1-1),Challengers 2025: NORTH//EAST Split 1
441265,Pixel Lumina,WYLDE,2,13,,Completed,Upper Swiss Phase–Round 3 (1-1),Challengers 2025: NORTH//EAST Split 1
441266,ESC Gaming,Enterprise Esports,8,13,,Completed,Upper Swiss Phase–Round 3 (1-1),Challengers 2025: NORTH//EAST Split 1
441267,děti ulice,Formulation Gaming,13,10,,Completed,Upper Swiss Phase–Round 3 (1-1),Challengers 2025: NORTH//EAST Split 1
434174,Galatasaray Esports,Papara SuperMassive,13,11,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
435489,Barça eSports,Ramboot Club,0,2,,Completed,Regular Season–Day 5,Challengers 2025: Spain Rising Split 1
435492,DNSTY,NOVO Esports,1,1,,Completed,Regular Season–Day 5,Challengers 2025: Spain Rising Split 1
434173,S2G Esports,BBL PCIFIC,5,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
440585,NOM Esports,WYLDE,9,13,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
440586,ESC Gaming,HAVU Gaming,13,8,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
440587,EXO Clan,Team Liquid Academy,4,13,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
440588,NXT,děti ulice,0,13,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
434172,Papara SuperMassive,İstanbul Wildcats,10,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
435491,UCAM Esports Club,Falke Esports,1,1,,Completed,Regular Season–Day 5,Challengers 2025: Spain Rising Split 1
435493,KPI Gaming,HGE Esport,0,2,,Completed,Regular Season–Day 5,Challengers 2025: Spain Rising Split 1
440581,Enterprise Esports,SweetNsour,6,13,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
440582,Pixel Lumina,Metizport,11,13,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
440583,Zero Tenacity,Szach Mat,11,13,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
440584,unsigned,Formulation Gaming,13,6,,Completed,Upper Swiss Phase–Round 2,Challengers 2025: NORTH//EAST Split 1
434171,Fenerbahçe Esports,Fire Flux Vatangame,13,10,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
434170,Digital Athletics,Eternal Fire,7,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
430528,Global Esports,DetonatioN FocusMe,0,2,,Completed,Main Event–Lower Round 1,VCT 2025: Pacific Kickoff
430527,Rex Regum Qeon,Team Secret,2,1,,Completed,Main Event–Lower Round 1,VCT 2025: Pacific Kickoff
435488,ZETA Gaming,DNSTY,0,2,,Completed,Regular Season–Day 4,Challengers 2025: Spain Rising Split 1
438059,FOKUS,Eintracht Frankfurt,0,2,,Completed,Swiss Stage–Round 2,Challengers 2025: DACH Evolution Split 1
437317,ESC Gaming,Pixel Lumina,4,13,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
434169,İstanbul Wildcats,Galatasaray Esports,5,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
433489,Mandatory,Joblife,2,1,,Completed,Groups Phase–Week 3,Challengers 2025: France Revolution Split 1
435484,Falke Esports,KOI Fénix,0,2,,Completed,Regular Season–Day 4,Challengers 2025: Spain Rising Split 1
435485,Ramboot Club,KPI Gaming,2,0,,Completed,Regular Season–Day 4,Challengers 2025: Spain Rising Split 1
434168,Galakticos,S2G Esports,6,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437316,unsigned,Team Liquid Academy,13,9,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
434167,Papara SuperMassive,Digital Athletics,13,4,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437315,NOM Esports,Szach Mat,13,15,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
433488,Zerance,DVM Esport,0,2,,Completed,Groups Phase–Week 3,Challengers 2025: France Revolution Split 1
435486,HGE Esport,UCAM Esports Club,1,1,,Completed,Regular Season–Day 4,Challengers 2025: Spain Rising Split 1
435487,NOVO Esports,Barça eSports,1,1,,Completed,Regular Season–Day 4,Challengers 2025: Spain Rising Split 1
438058,ALTERNATE aTTaX,TeamOrangeGaming,1,2,,Completed,Swiss Stage–Round 2,Challengers 2025: DACH Evolution Split 1
434166,Galakticos,Fenerbahçe Esports,13,10,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437314,Formulation Gaming,HAVU Gaming,15,13,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
434165,BBL PCIFIC,Fire Flux Vatangame,13,5,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
430529,Paper Rex,ZETA DIVISION,2,0,,Completed,Main Event–Lower Round 1,VCT 2025: Pacific Kickoff
430526,Nongshim RedForce,BOOM Esports,2,1,,Completed,Main Event–Lower Round 1,VCT 2025: Pacific Kickoff
438057,MOUZ,CGN Esports,2,0,,Completed,Swiss Stage–Round 2,Challengers 2025: DACH Evolution Split 1
434164,Eternal Fire,Galatasaray Esports,8,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437313,SweetNsour,WYLDE,14,12,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
433487,Team Valiant,CICADAS Gaming,1,2,,Completed,Groups Phase–Week 3,Challengers 2025: France Revolution Split 1
434163,Digital Athletics,Papara SuperMassive,12,14,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437312,Zero Tenacity,NXT,13,4,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
434162,Galatasaray Esports,İstanbul Wildcats,7,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437311,děti ulice,Enterprise Esports,8,13,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
433486,Siko Esports,KCORP Blue Stars,0,2,,Completed,Groups Phase–Week 3,Challengers 2025: France Revolution Split 1
438056,Permitta Unicorns,XPERION NXT,1,2,,Completed,Swiss Stage–Round 2,Challengers 2025: DACH Evolution Split 1
434161,S2G Esports,Galakticos,13,7,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
437310,Metizport,EXO Clan,13,10,,Completed,Upper Swiss Phase–Round 1,Challengers 2025: NORTH//EAST Split 1
434160,Fenerbahçe Esports,BBL PCIFIC,6,13,,Completed,League Phase–Week 2,Challengers 2025: Türkiye Birlik Kickoff
430520,Gen.G,Rex Regum Qeon,2,1,,Completed,Main Event–Upper Quarterfinals,VCT 2025: Pacific Kickoff
430848,Trace Esports,EDward Gaming,1,3,,Completed,Main Event–Grand Final,VCT 2025: China Kickoff
430519,TALON,Global Esports,2,1,,Completed,Main Event–Upper Quarterfinals,VCT 2025: Pacific Kickoff
428005,100 Thieves,NRG,1,2,,Completed,Main Event–Lower Round 1,VCT 2025: Americas Kickoff
428006,KRÜ Esports,2Game Esports,2,0,,Completed,Main Event–Lower Round 1,VCT 2025: Americas Kickoff
429391,Gentle Mates,KOI,2,1,,Completed,Main Event–Lower Round 1,VCT 2025: EMEA Kickoff
436315,MIBR GC,F4TALITY,1,3,,Completed,Closed Qualifier–Lower Final,Challengers 2025 Brazil Gamers Club Split 1
429394,Team Liquid,Apeks,2,1,,Completed,Main Event–Lower Round 1,VCT 2025: EMEA Kickoff
431422,FULL SENSE,KIMMY KITTENS,0,2,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 1
431420,Z11,Alter Ego,2,1,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 1
430860,Bilibili Gaming,EDward Gaming,0,3,,Completed,Main Event–Lower Final,VCT 2025: China Kickoff
428004,Cloud9,MIBR,1,2,,Completed,Main Event–Lower Round 1,VCT 2025: Americas Kickoff
428003,FURIA,Evil Geniuses,0,2,,Completed,Main Event–Lower Round 1,VCT 2025: Americas Kickoff
429392,FNATIC,Natus Vincere,2,1,,Completed,Main Event–Lower Round 1,VCT 2025: EMEA Kickoff
429393,Karmine Corp,GIANTX,1,2,,Completed,Main Event–Lower Round 1,VCT 2025: EMEA Kickoff
431419,ZOL Esports,Oblivion Force,2,0,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 1
430858,Dragon Ranger Gaming,EDward Gaming,0,2,,Completed,Main Event–Lower Round 4,VCT 2025: China Kickoff
431418,Xipto Esports,The MongolZ,2,1,,Completed,Group Stage–Week 2,Challengers 2025: Southeast Asia Split 1
430847,Bilibili Gaming,Trace Esports,1,2,,Completed,Main Event–Upper Final,VCT 2025: China Kickoff
436314,Team Liquid Brazil,F4TALITY,0,2,,Completed,Closed Qualifier–Lower Round 4,Challengers 2025 Brazil Gamers Club Split 1
